taxa	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	determinant	formula	method	n	freq
t209	1.2235883271041436e-4	0.06598385321773247	3.678451352073037	0.01793794368941333	0.9856883591908052	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t21	75.23203569961187	0.09680973759791428	0.1411979904964604	0.6856311287258804	0.4929457467034332	0.7078772987535779	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t210	0.010052065640891674	0.039524984535234446	3.67843830011224	0.010745044856135939	0.99142685957454	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t211	6.988249342357353e-4	0.07099243620322478	3.678450977139173	0.019299546641895836	0.9846021455894259	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t212	0.9004038440307357	-0.04775298755921355	0.6418463690673253	-0.07439940437554238	0.9406925827309227	0.9406925827309227	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t213	0.004923420083337242	-0.0034872837249916738	3.678447945163199	-9.480312830244377e-4	0.9992435805894236	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t214	0.0123010288693185	0.10701998122359203	2.9408234854547892	0.03639116109923263	0.9709704619338284	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t215	0.031712131678939486	0.309757188235992	2.3827200832012108	0.1300015014016375	0.8965652388257964	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t216	0.21129757789544956	-0.34439329837940885	0.785597471739862	-0.4383839189511154	0.6611080017007307	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t217	0.02524126664983363	0.13513693720202297	1.9923679093943913	0.06782730065307054	0.9459231110230154	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t218	0.00136248253560987	0.06363434980957186	3.678450498483278	0.017299226898883097	0.9861979023570915	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t219	1.4683456971457958	-0.533184558237402	0.488222609162255	-1.0920931317627782	0.2747921679951301	0.6209889974983767	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t22	0.004477211154166946	0.06565902063148724	3.6784494282051696	0.017849646138406835	0.9857587991655706	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t220	0.005838803038497397	0.028405832509448926	3.678444534600967	0.00772224026820357	0.9938386049523241	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t221	0.0694215954735545	0.6787408945509387	2.493549550622929	0.2721986793410134	0.7854692572473355	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t222	0.0027708414825566687	0.11658902111973049	3.678447370708844	0.031695171731453524	0.9747151453540355	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t223	5.601965648034891e-4	0.028013701759251664	3.678450697107364	0.007615625181895436	0.9939236689821457	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t224	0.016084971837375436	0.021159833122533927	3.678441940644206	0.00575239013255384	0.9954102820378231	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t225	0.00219148857319034	0.07953253787618587	3.6784505451198486	0.021621206239051016	0.9827501173523613	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t226	0.10342642855390828	-0.18850897669421485	1.0304006503678245	-0.18294726097748712	0.8548393997324568	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t227	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t228	0.011058074614063333	0.0592685610873427	2.5301823410258484	0.02342462048142846	0.9813115660881186	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t229	0.009123436069269011	0.03422131482384918	3.678446466400313	0.00930319773209525	0.9925772292364543	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t23	0.15611732349882587	-1.4107665573428534	3.6783535351015444	-0.38353207321707533	0.7013252939887078	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t230	0.23162153534610183	0.06245976857080605	0.8904886775403825	0.0701410025148507	0.9440814317603127	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t231	0.05161976137449126	0.05103629409267326	1.3420873170840253	0.0380275511458976	0.969665715272811	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t232	0.11486884636653252	0.43304845707601336	0.9817806453044066	0.4410847363381708	0.6591516531999433	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t233	0.27488709783208554	0.28288283282443133	0.6992742296856056	0.40453776332014374	0.6858173141941428	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t234	0.05743151946417535	0.27854622424273534	1.6123317825101404	0.17275986696056056	0.8628401841575886	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t235	0.00438914109644297	0.09919383878301323	3.6784494092101436	0.02696620987491375	0.9784866848384779	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t236	0.0054009483208479776	0.08670722831578982	3.678447866643609	0.023571688782667355	0.9811942549532034	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t237	0.0011755404740738966	0.07772393563430087	3.6784502432236716	0.021129532954124234	0.9831423262597933	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t238	0.04929972471419848	0.041866062082135946	1.6864468885357535	0.02482501071734662	0.9801945415362315	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t239	0.005455329243621375	0.011876445575971735	3.6784474269252665	0.0032286571473169037	0.9974239087856573	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t24	5.869898326677493	-0.10983723066063396	0.17151864520002558	-0.6403807034071511	0.521925124918579	0.718578444875231	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t240	0.007600843095165846	0.027425281021040724	3.6784483532316066	0.007455665646888027	0.9940512946016227	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t241	13.80129079985514	2.890934966256181	1.5583186621800649	1.855162898589564	0.06357296802467065	0.2603464404819845	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t242	0.01701605075349507	0.024208231840164702	2.760967036546989	0.008768026390652165	0.9930042167516065	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t243	0.04363824071157216	0.049922104455542855	1.4425477767358341	0.03460689847549141	0.972393200608434	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t244	0.026432397703649295	-0.01061726138336939	2.738051470109621	-0.003877670489132301	0.9969060743383894	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t245	0.019546204235044256	-0.029739502900466945	2.135534430353794	-0.013926023611588411	0.9888889999017945	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t246	0.04278330690615571	-0.19506828944596946	1.6915193987922867	-0.115321343394137	0.9081904216404304	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t247	0.11138735331708836	0.4195837555137144	1.172681068521146	0.3577986946125484	0.72049396754135	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t248	0.04460775650083337	-0.051874133696998025	1.994462288863663	-0.026009082240684083	0.9792500943221516	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t249	3.5945737046717016e-4	0.0598318379465625	3.6784512913726726	0.01626549686464254	0.9870225834118099	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t25	8.765436691367948e-4	0.08611000236583141	3.678450861233185	0.023409311586389765	0.9813237774705718	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t250	0.002214008342248533	0.1457352706700432	3.6784479877803764	0.039618684606706034	0.9683971309713051	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t251	0.004437230403502457	0.057102957692180496	3.678450254718875	0.015523645486010406	0.987614420394863	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t252	0.2991514756883964	-0.12616014367701198	0.7745166253492292	-0.16288887745970132	0.8706059283683433	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t253	0.003156384895450821	-0.0053199394611529345	3.678449217093606	-0.0014462451830057595	0.9988460636996113	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t254	6.334930564970637e-4	0.06395884869243416	3.678450785486004	0.017387441730849145	0.9861275276894926	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t255	0.004634430677278561	0.008578045061034946	3.678449829326203	0.002331972830687274	0.9981393565685763	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t256	4.235270461909203e-4	0.07084194728308524	3.678450856300953	0.019258636325598173	0.9846347812335484	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t257	0.024396238782770075	0.13382461420218528	2.058777303116573	0.06500198637298063	0.9481724187045809	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t258	8.983777602251584	1.8645788401813292	0.24252034613928056	7.6883398439093975	1.4905645006119517e-14	6.409427352631392e-13	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t259	0	NA	NA	NA	NA	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t26	0.0018409022485601834	0.05999999816689285	3.67845142998605	0.016311211200937453	0.9869861134869236	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t260	0.09940061651635125	-0.08472887825488888	1.3024976393447072	-0.06505108009064522	0.9481333303143034	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t261	0.20226046307318984	0.24373232222195193	1.0440700650548933	0.2334444118069197	0.8154163300153627	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t262	0.059471007053544904	-0.2856858944945947	1.4878270438707395	-0.19201552739043687	0.8477300426416503	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t263	8.298693906025477e-4	0.05062951810159316	3.6784510574689206	0.013763814526984755	0.9890184116223507	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t264	0.2065235945155402	-0.14057783118774395	0.892624635295113	-0.15748818218675661	0.8748601209233661	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t265	0.02925740087689459	0.2491691188917256	2.3854010975820774	0.10445585823880596	0.9168075966091344	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t266	7.002457060043616e-4	0.01942927029476748	3.6784504827267503	0.005281917042516503	0.9957856595360769	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t267	2.9688434655559455	-0.3169989341630058	0.3822513223925867	-0.8292945389406287	0.4069377603161628	0.6589827396448451	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t268	0.02021297161790739	0.020152044795927047	1.993653443223532	0.010108098207551694	0.9919350418390505	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t269	0.03229176614352121	-0.16152143955006731	1.6832155670921243	-0.09596004380419745	0.9235523064891978	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t27	0.0017860061411238079	0.06809501611231888	3.6784508681292185	0.01851187321877988	0.9852305057303246	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t270	0.04680733725003708	-0.24883950703267874	2.0705504872329668	-0.12018036196993283	0.9043402738912544	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t271	0.19701004960529545	-0.05342711656120269	1.2738998643224144	-0.04193980865962373	0.966546681580245	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t272	0.21170077182148736	0.19028182638679172	0.9058240289976848	0.21006489151909888	0.8336170266037337	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t273	0.0016741984406857316	0.02841241278728989	3.67845071076181	0.007724016174571946	0.9938371880263095	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t274	0.021691682558379097	0.03755140564359174	3.678402206598386	0.010208618724790708	0.9918548422084321	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t275	0.036925895398195144	-0.06883213242086245	1.3959183936091704	-0.04930956761941922	0.9606725949367715	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t276	0.0015300754251045222	0.09588101985335874	3.6784491935794614	0.026065609393413396	0.9792050074654872	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t277	0.0012327565861784799	0.0533014448739168	3.6784467735855726	0.014490204196148018	0.9884388943636466	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t278	0.003059442124591645	0.05342134756154611	3.678448405007906	0.01452279376511502	0.9884128943855681	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
t279	0.002107691701081263	0.052193067293591994	3.6784442881141888	0.014188897046025285	0.9886792779704447	NA	Reproductive.haschildren	~Reproductive.haschildren + Technical.dna_conc + General.Age	DESeq2	3043	FALSE:1913, TRUE:1130
